experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,active_g_cfg,meta_predicted_best,meta_convergence_score
lg_vae_search_r1_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,22.900183,3.283707,98793.046875,947508609024.000000,nan,1.325451,11.136382,6682728,0.95,10,forecast,False,ReLU,MAX_EPOCHS,27.73636818,27.73636818,35.70670319,9,1.000000,False,"[""44.62680817"", ""63.06680298"", ""45.67168808"", ""41.70424271"", ""37.83436584"", ""29.56787300"", ""31.34509087"", ""32.83655930"", ""27.96830559"", ""27.73636818""]",1,TrendAELG,LG,Coif2,forecast,27.890127,0.624964
lg_vae_search_r1_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,23.640900,3.363645,114014.320312,1154198536192.000000,nan,1.444231,15.627051,6682728,0.69,10,forecast,False,ReLU,MAX_EPOCHS,28.23587036,30.02758408,40.75952148,6,1.063455,False,"[""41.05533218"", ""73.74829102"", ""61.51869965"", ""38.00085068"", ""39.75510788"", ""34.89353561"", ""28.23587036"", ""33.79087830"", ""35.72536087"", ""30.02758408""]",1,TrendAELG,LG,Coif2,forecast,34.836974,0.848537
lg_vae_search_r1_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,0,42,22.311052,3.233512,117550.656250,1394698616832.000000,nan,1.441071,19.534124,6682728,1.05,10,forecast,False,ReLU,MAX_EPOCHS,27.61606216,27.77492332,35.02260590,7,1.005752,False,"[""72.76465607"", ""50.01933670"", ""40.42155457"", ""34.25979233"", ""30.54335022"", ""31.45870018"", ""30.41127586"", ""27.61606216"", ""29.11029816"", ""27.77492332""]",1,TrendAELG,LG,Symlet3,forecast,28.123863,0.386504
lg_vae_search_r1_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,24.078045,3.516487,135492.828125,2004025344000.000000,nan,1.594953,26.876169,6682728,0.80,10,forecast,False,ReLU,MAX_EPOCHS,28.15963936,30.44475555,37.82603455,5,1.081149,False,"[""55.91653061"", ""53.54450989"", ""37.98011017"", ""38.57675171"", ""35.09627914"", ""28.15963936"", ""40.49512482"", ""39.89178085"", ""31.17960358"", ""30.44475555""]",1,TrendAELG,LG,Symlet3,forecast,25.270064,0.451925
lg_vae_search_r1_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,23.790226,3.438473,110388.726562,1092704731136.000000,nan,1.443568,14.031796,6682728,0.64,10,forecast,False,ReLU,MAX_EPOCHS,28.34819031,34.74390793,47.74885559,6,1.225613,False,"[""46.81196594"", ""68.82780457"", ""57.13066483"", ""35.44039917"", ""40.67287064"", ""38.53835297"", ""28.34819031"", ""39.39031219"", ""43.75345612"", ""34.74390793""]",1,TrendAELG,LG,Symlet3,forecast,35.440399,0.757080
lg_vae_search_r1_activeG_fcast,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Tourism-Yearly,1,4,8,16,1,True,0,42,78.274727,8.396893,198571.281250,2594982854656.000000,nan,3.128438,29.143488,6812776,1.40,10,forecast,False,ReLU,MAX_EPOCHS,87.07353210,87.07353210,123310.42968750,9,1.000000,False,"[""165.57717896"", ""151.94090271"", ""139.79783630"", ""127.94852448"", ""122.47132111"", ""117.08672333"", ""110.18457031"", ""102.24568939"", ""94.59631348"", ""87.07353210""]",1,TrendVAE,VAE,Haar,forecast,115.251040,0.696056
lg_vae_search_r1_activeG_fcast,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,75.902420,9.065066,205463.031250,2673529061376.000000,nan,3.366918,31.416380,6812776,1.53,10,forecast,False,ReLU,MAX_EPOCHS,87.66277313,87.66277313,112471.53906250,9,1.000000,False,"[""171.27810669"", ""160.46917725"", ""149.69250488"", ""139.37696838"", ""127.55575562"", ""117.91820526"", ""108.99825287"", ""100.24670410"", ""94.58670807"", ""87.66277313""]",1,TrendVAE,VAE,Haar,forecast,114.465716,0.668303
lg_vae_search_r1_activeG_fcast,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,61.536049,8.097075,168434.546875,2033689821184.000000,nan,3.009175,28.593121,6812776,1.41,10,forecast,False,ReLU,MAX_EPOCHS,69.62297821,69.62297821,83646.10156250,9,1.000000,False,"[""170.15765381"", ""157.10195923"", ""148.57263184"", ""138.18443298"", ""127.58700562"", ""115.43977356"", ""101.35841370"", ""86.32284546"", ""78.90349579"", ""69.62297821""]",1,TrendVAE,VAE,Haar,forecast,111.275811,0.653957
lg_vae_search_r1_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,0,42,73.211273,8.524447,206985.687500,2676326400000.000000,nan,3.161346,28.553156,6812776,1.48,10,forecast,False,ReLU,MAX_EPOCHS,84.72460175,84.72460175,107159.71093750,9,1.000000,False,"[""168.21350098"", ""155.63150024"", ""148.93872070"", ""139.89186096"", ""130.92492676"", ""121.81108856"", ""111.42915344"", ""101.13690186"", ""92.02896118"", ""84.72460175""]",1,TrendVAE,VAE,DB4,forecast,120.078219,0.713844
lg_vae_search_r1_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,87.354942,10.063493,219967.968750,2932103446528.000000,nan,3.686274,32.127987,6812776,1.41,10,forecast,False,ReLU,MAX_EPOCHS,95.38603210,95.38603210,104877.09375000,9,1.000000,False,"[""174.89123535"", ""169.03913879"", ""165.41897583"", ""159.80776978"", ""150.87792969"", ""141.27995300"", ""130.82438660"", ""119.05213928"", ""107.04326630"", ""95.38603210""]",1,TrendVAE,VAE,DB4,forecast,141.279953,0.807816
lg_vae_search_r1_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,48.507900,6.732220,144422.859375,1422625996800.000000,nan,2.590067,25.740852,6812776,1.50,10,forecast,False,ReLU,MAX_EPOCHS,58.68955231,58.68955231,67780.32031250,9,1.000000,False,"[""167.77162170"", ""150.78997803"", ""138.67271423"", ""127.98727417"", ""119.70025635"", ""106.62239838"", ""93.45309448"", ""80.29479980"", ""67.39305115"", ""58.68955231""]",1,TrendVAE,VAE,DB4,forecast,100.448518,0.598722
lg_vae_search_r1_activeG_fcast,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,0,42,62.119835,7.831011,186633.718750,2188792430592.000000,nan,2.891503,23.669514,6812776,1.41,10,forecast,False,ReLU,MAX_EPOCHS,74.58884430,74.58884430,140134.81250000,9,1.000000,False,"[""169.64639282"", ""157.96794128"", ""148.63877869"", ""137.60536194"", ""126.96547699"", ""118.37037659"", ""108.92566681"", ""97.82020569"", ""85.98800659"", ""74.58884430""]",1,TrendVAE,VAE,Coif2,forecast,115.528475,0.680996
lg_vae_search_r1_activeG_fcast,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,74.962959,9.203541,204406.109375,2586717454336.000000,nan,3.401196,28.637854,6812776,1.49,10,forecast,False,ReLU,MAX_EPOCHS,86.91236115,86.91236115,101428.39062500,9,1.000000,False,"[""178.73735046"", ""170.73667908"", ""159.08088684"", ""150.28672791"", ""140.87713623"", ""130.12741089"", ""119.23291779"", ""109.07182312"", ""99.00694275"", ""86.91236115""]",1,TrendVAE,VAE,Coif2,forecast,127.926684,0.715724
lg_vae_search_r1_activeG_fcast,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,61.002953,8.185744,168988.062500,2061093175296.000000,nan,3.076099,31.520784,6812776,1.42,10,forecast,False,ReLU,MAX_EPOCHS,70.05294800,70.05294800,82389.10156250,9,1.000000,False,"[""169.95230103"", ""159.20925903"", ""146.62367249"", ""136.31671143"", ""130.01269531"", ""114.40695190"", ""98.60929108"", ""84.17707062"", ""76.75313568"", ""70.05294800""]",1,TrendVAE,VAE,Coif2,forecast,109.195323,0.642506
lg_vae_search_r1_activeG_fcast,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,0,42,71.902496,8.271580,196832.437500,2663711768576.000000,nan,3.076133,28.766668,6812776,1.52,10,forecast,False,ReLU,MAX_EPOCHS,82.98352051,82.98352051,110445.01562500,9,1.000000,False,"[""167.57530212"", ""155.79214478"", ""145.34396362"", ""131.47640991"", ""122.74498749"", ""116.22988892"", ""107.29755402"", ""99.12231445"", ""91.71278381"", ""82.98352051""]",1,TrendVAE,VAE,Symlet3,forecast,113.237475,0.675741
lg_vae_search_r1_activeG_fcast,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,69.763962,8.902351,202747.015625,2510088044544.000000,nan,3.321635,29.372873,6812776,1.41,10,forecast,False,ReLU,MAX_EPOCHS,84.34896851,84.34896851,104329.18750000,9,1.000000,False,"[""170.24081421"", ""159.21998596"", ""149.78918457"", ""139.88020325"", ""128.26365662"", ""115.87511444"", ""105.42044830"", ""97.16523743"", ""91.07462311"", ""84.34896851""]",1,TrendVAE,VAE,Symlet3,forecast,111.563457,0.655327
lg_vae_search_r1_activeG_fcast,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Tourism-Yearly,1,4,8,2,3,True,0,42,31.970522,5.787753,106247.335938,935128793088.000000,nan,2.631328,75.858597,2174741,0.26,10,forecast,False,ReLU,MAX_EPOCHS,36.59892654,46.45541763,52.58293915,6,1.269311,False,"[""55.05653763"", ""92.66210175"", ""85.27195740"", ""53.92142487"", ""38.77134323"", ""39.77092361"", ""36.59892654"", ""42.38668823"", ""46.49397278"", ""46.45541763""]",1,TrendAELG+SeasonalityAELG,LG,,forecast,37.978441,0.689808
lg_vae_search_r1_activeG_fcast,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Tourism-Yearly,1,4,8,2,3,True,1,43,27.901867,7.003718,131470.250000,1653308391424.000000,nan,3.573941,270.537201,2174741,0.34,10,forecast,False,ReLU,MAX_EPOCHS,32.20180511,32.20180511,41.85294342,9,1.000000,False,"[""70.15550232"", ""42.23249054"", ""43.98234558"", ""48.04490280"", ""36.47080231"", ""36.66042709"", ""35.73046875"", ""33.30615616"", ""32.32915115"", ""32.20180511""]",1,TrendAELG+SeasonalityAELG,LG,,forecast,33.556337,0.478314
lg_vae_search_r1_activeG_fcast,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,48.808010,7.023656,147521.390625,1571837313024.000000,nan,2.629247,25.212572,6812776,1.48,10,forecast,False,ReLU,MAX_EPOCHS,59.51643753,59.51643753,80577.82031250,9,1.000000,False,"[""169.09667969"", ""151.93913269"", ""142.16433716"", ""129.20150757"", ""115.80642700"", ""103.84014893"", ""90.87684631"", ""78.19021606"", ""68.64817810"", ""59.51643753""]",1,TrendVAE,VAE,Symlet3,forecast,96.364394,0.569878
lg_vae_search_r1_activeG_fcast,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Tourism-Yearly,1,4,8,2,3,True,2,44,25.502104,4.883242,173757.390625,2992887562240.000000,nan,2.506048,103.304230,2174741,0.28,10,forecast,False,ReLU,MAX_EPOCHS,32.19872284,32.19872284,42.05685425,9,1.000000,False,"[""65.37883759"", ""117.58861542"", ""99.03391266"", ""58.26973343"", ""36.55086899"", ""44.00458527"", ""40.48313904"", ""37.29850769"", ""35.19338226"", ""32.19872284""]",1,TrendAELG+SeasonalityAELG,LG,,forecast,36.550869,0.559063
lg_vae_search_r1_activeG_fcast,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Tourism-Yearly,1,4,8,2,3,True,0,42,103.394554,11.307243,282516.687500,4083699679232.000000,nan,4.256975,46.758354,3238549,0.38,10,forecast,False,ReLU,MAX_EPOCHS,119.65679932,132.05569458,2973928.75000000,2,1.103620,False,"[""177.70240784"", ""161.93377686"", ""119.65679932"", ""133.14976501"", ""146.79772949"", ""145.40504456"", ""128.44424438"", ""130.90525818"", ""134.79006958"", ""132.05569458""]",1,TrendVAE+SeasonalityVAE,VAE,,forecast,119.656799,0.673355
lg_vae_search_r1_activeG_fcast,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Tourism-Yearly,1,4,8,2,3,True,1,43,122.814774,12.028768,305821.000000,4956504981504.000000,nan,4.560003,61.386215,3238549,0.35,10,forecast,False,ReLU,MAX_EPOCHS,132.01338196,149.61903381,3883662.75000000,2,1.133363,False,"[""193.64566040"", ""190.24829102"", ""132.01338196"", ""135.50477600"", ""152.35304260"", ""154.19038391"", ""155.71936035"", ""155.35302734"", ""150.64927673"", ""149.61903381""]",1,TrendVAE+SeasonalityVAE,VAE,,forecast,132.013382,0.681727
lg_vae_search_r1_activeG_fcast,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Tourism-Yearly,1,4,8,2,3,True,2,44,37.617195,5.986737,108161.593750,469247754240.000000,nan,2.442416,16.976768,3238549,0.31,10,forecast,False,ReLU,DIVERGED,39.03236389,124.70650482,2830992.00000000,2,3.194951,True,"[""173.93852234"", ""151.21438599"", ""39.03236389"", ""45.48838043"", ""73.77501678"", ""97.37639618"", ""116.50937653"", ""124.83838654"", ""123.75238037"", ""124.70650482""]",1,TrendVAE+SeasonalityVAE,VAE,,forecast,39.032364,0.224403
lg_vae_search_r2_baseline,GenericAELG,pure_lg_vae,['GenericAELG'],Tourism-Yearly,1,4,8,16,1,True,0,42,29.088694,5.821888,158132.921875,2346352115712.000000,nan,2.916652,122.185318,2277504,1.19,15,False,False,ReLU,MAX_EPOCHS,32.37257004,33.88254547,41.81213760,13,1.046644,False,"[""134.86613464"", ""77.02931213"", ""39.52943802"", ""57.51121521"", ""67.63224030"", ""64.78253937"", ""56.11346817"", ""47.85427856"", ""42.15311050"", ""39.05368805"", ""37.22244263"", ""35.11687469"", ""32.82102203"", ""32.37257004"", ""33.88254547""]",2,GenericAELG,LG,,False,,
lg_vae_search_r2_baseline,GenericAELG,pure_lg_vae,['GenericAELG'],Tourism-Yearly,1,4,8,16,1,True,1,43,68.280510,8.736568,171129.687500,2727846346752.000000,nan,3.795521,144.283997,2277504,1.21,15,False,False,ReLU,MAX_EPOCHS,72.53499603,74.60696411,81.11900330,12,1.028565,False,"[""165.63919067"", ""129.98251343"", ""91.61135864"", ""84.99779510"", ""93.17028046"", ""91.99387360"", ""85.52259064"", ""78.17704010"", ""75.73038483"", ""76.88127136"", ""77.46696472"", ""75.37900543"", ""72.53499603"", ""72.90372467"", ""74.60696411""]",2,GenericAELG,LG,,False,,
lg_vae_search_r2_baseline,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Tourism-Yearly,1,4,8,16,1,True,0,42,28.469074,4.405816,94843.195312,585610821632.000000,nan,1.916990,26.082678,2417040,0.78,15,False,False,ReLU,MAX_EPOCHS,31.78175926,39.73845291,42.34801865,12,1.250354,False,"[""175.63618469"", ""137.06114197"", ""76.02827454"", ""39.94240570"", ""56.39765930"", ""57.19789124"", ""46.95837021"", ""36.12517548"", ""39.10106277"", ""45.17093658"", ""44.55924606"", ""38.17535019"", ""31.78175926"", ""34.82733154"", ""39.73845291""]",2,AutoEncoderAELG,LG,,False,,
lg_vae_search_r2_baseline,GenericAELG,pure_lg_vae,['GenericAELG'],Tourism-Yearly,1,4,8,16,1,True,2,44,26.343922,5.025752,122975.632812,1296564355072.000000,nan,2.363380,105.243019,2277504,0.87,15,False,False,ReLU,MAX_EPOCHS,30.49345398,30.49345398,40.23125839,14,1.000000,False,"[""153.58679199"", ""109.46896362"", ""82.37866974"", ""94.65689850"", ""100.46611023"", ""90.06951904"", ""69.96727753"", ""52.44997787"", ""40.52779007"", ""35.46118546"", ""34.81404877"", ""33.83015823"", ""32.25516510"", ""30.84405708"", ""30.49345398""]",2,GenericAELG,LG,,False,,
lg_vae_search_r2_baseline,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Tourism-Yearly,1,4,8,16,1,True,2,44,27.903553,4.837156,85373.648438,493548699648.000000,nan,2.183584,54.472427,2417040,0.84,15,False,False,ReLU,MAX_EPOCHS,32.93822098,32.93822098,48.35457611,14,1.000000,False,"[""179.26203918"", ""149.32685852"", ""99.42503357"", ""64.87422943"", ""76.92967987"", ""88.46398926"", ""81.90864563"", ""65.95795441"", ""49.75357819"", ""42.56163406"", ""45.23934937"", ""48.51894760"", ""46.31744766"", ""39.55181122"", ""32.93822098""]",2,AutoEncoderAELG,LG,,False,,
lg_vae_search_r2_baseline,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Tourism-Yearly,1,4,8,16,1,True,1,43,30.426943,4.895734,91666.179688,497039638528.000000,nan,2.126742,32.766830,2417040,0.87,15,False,False,ReLU,MAX_EPOCHS,32.00712585,32.00712585,43.90583801,14,1.000000,False,"[""181.05427551"", ""149.14871216"", ""96.05525970"", ""46.07143784"", ""68.55102539"", ""81.92823029"", ""75.61264801"", ""58.96767807"", ""40.77309799"", ""37.66717148"", ""44.68117523"", ""46.80046844"", ""43.12432480"", ""36.32286453"", ""32.00712585""]",2,AutoEncoderAELG,LG,,False,,
lg_vae_search_r2_baseline,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,23.190527,3.323323,143038.953125,1973507981312.000000,nan,1.554642,25.678699,6682728,0.85,15,False,False,ReLU,MAX_EPOCHS,26.49734116,28.21197128,33.40906906,8,1.064710,False,"[""35.09511185"", ""71.18196106"", ""51.90200043"", ""49.29641342"", ""44.71963882"", ""35.60001755"", ""30.51155853"", ""29.07939339"", ""26.49734116"", ""26.92288971"", ""26.71208954"", ""27.56528473"", ""26.72324181"", ""28.06557655"", ""28.21197128""]",2,TrendAELG,LG,Haar,False,,
lg_vae_search_r2_baseline,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Tourism-Yearly,1,4,8,16,1,True,0,42,22.420788,3.332289,117619.304688,1401986613248.000000,nan,1.530479,21.868347,6682728,1.27,15,False,False,ReLU,MAX_EPOCHS,26.68042183,28.05466080,33.83037186,13,1.051507,False,"[""105.07685852"", ""41.17618179"", ""35.21126175"", ""31.73472977"", ""32.39342117"", ""28.60273170"", ""33.03137207"", ""31.27277756"", ""29.63999748"", ""28.80775833"", ""28.28653717"", ""28.13075256"", ""26.90790367"", ""26.68042183"", ""28.05466080""]",2,TrendAELG,LG,Haar,False,,
lg_vae_search_r2_baseline,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,21.909246,3.194803,114573.507812,1406988713984.000000,nan,1.383350,17.004969,6682728,1.28,15,False,False,ReLU,MAX_EPOCHS,26.51381111,26.51381111,34.31927109,14,1.000000,False,"[""38.49346161"", ""73.04284668"", ""58.43795395"", ""40.05570221"", ""40.80615234"", ""34.28828430"", ""31.83236694"", ""30.17648697"", ""27.70129395"", ""27.62882614"", ""28.85869408"", ""27.36783981"", ""27.99284172"", ""28.59313202"", ""26.51381111""]",2,TrendAELG,LG,Haar,False,,
lg_vae_search_r2_baseline,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,0,42,21.675200,3.106429,102172.187500,1055837782016.000000,nan,1.341243,14.398011,6682728,1.28,15,False,False,ReLU,MAX_EPOCHS,26.42921448,27.28682137,33.99441147,12,1.032449,False,"[""101.54783630"", ""44.10109711"", ""37.37897491"", ""40.24478912"", ""35.72666550"", ""30.49902344"", ""29.02157211"", ""29.77445793"", ""29.47716331"", ""27.81231308"", ""26.84649277"", ""27.07132149"", ""26.42921448"", ""27.52961159"", ""27.28682137""]",2,TrendAELG,LG,DB4,False,,
lg_vae_search_r2_baseline,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,21.905008,3.160332,104225.421875,1093382176768.000000,nan,1.372219,15.405161,6682728,1.37,15,False,False,ReLU,MAX_EPOCHS,25.51538658,25.51538658,32.04293823,14,1.000000,False,"[""35.65279007"", ""64.16509247"", ""55.74303818"", ""40.88781357"", ""34.26283264"", ""30.90265083"", ""28.80921936"", ""26.90988731"", ""26.19729042"", ""26.38500595"", ""26.43727684"", ""26.70702934"", ""26.14515114"", ""25.90479279"", ""25.51538658""]",2,TrendAELG,LG,DB4,False,,
lg_vae_search_r2_baseline,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,21.464901,3.134591,110446.148438,1215951142912.000000,nan,1.316714,13.516666,6682728,1.37,15,False,False,ReLU,MAX_EPOCHS,26.20258713,26.20258713,32.82146835,14,1.000000,False,"[""51.25961304"", ""60.69068909"", ""44.28034973"", ""38.76900101"", ""35.40730286"", ""29.33839798"", ""30.17434120"", ""31.78513718"", ""30.06437492"", ""29.14585495"", ""28.12962914"", ""28.64789009"", ""27.59269524"", ""26.42953682"", ""26.20258713""]",2,TrendAELG,LG,DB4,False,,
lg_vae_search_r2_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,21.593349,3.099255,85323.992188,733282566144.000000,nan,1.307605,10.783487,6682728,0.97,15,False,False,ReLU,MAX_EPOCHS,26.33292389,26.33292389,32.53271484,14,1.000000,False,"[""36.66170120"", ""75.41344452"", ""61.33491898"", ""39.65481949"", ""38.49050522"", ""32.86246109"", ""30.09556198"", ""28.95994759"", ""26.60207748"", ""26.89253998"", ""27.32248306"", ""27.19857979"", ""26.81982422"", ""26.66742134"", ""26.33292389""]",2,TrendAELG,LG,Coif2,False,,
lg_vae_search_r2_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,0,42,22.042461,3.229693,140809.968750,2176778895360.000000,nan,1.500654,27.607939,6682728,1.48,15,False,False,ReLU,MAX_EPOCHS,26.14978790,26.84483910,34.33412170,11,1.026580,False,"[""140.83793640"", ""45.31690216"", ""51.29275894"", ""42.25066757"", ""39.04860306"", ""32.77902985"", ""28.43214798"", ""28.16495895"", ""27.89228249"", ""27.07419968"", ""27.56674004"", ""26.14978790"", ""28.82204437"", ""28.93991089"", ""26.84483910""]",2,TrendAELG,LG,Coif2,False,,
lg_vae_search_r2_baseline,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,22.700365,3.327429,142942.062500,2048340525056.000000,nan,1.496984,23.712889,6682728,0.98,15,False,False,ReLU,MAX_EPOCHS,27.57853317,28.49247742,33.18785858,9,1.033140,False,"[""37.16310883"", ""71.57830811"", ""55.56596375"", ""47.31455994"", ""41.07439423"", ""33.84151840"", ""31.39910316"", ""30.28381729"", ""27.79138756"", ""27.57853317"", ""27.69742393"", ""30.16378593"", ""28.07129669"", ""27.81871033"", ""28.49247742""]",2,TrendAELG,LG,Coif2,False,,
lg_vae_search_r2_baseline,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,0,42,22.774277,3.462083,124515.507812,1661709451264.000000,nan,1.605668,29.028147,6682728,1.38,15,False,False,ReLU,MAX_EPOCHS,27.17488098,28.09119225,34.61859131,13,1.033719,False,"[""117.90000153"", ""69.36900330"", ""43.06954575"", ""34.36951828"", ""34.88328934"", ""30.02140427"", ""36.83840179"", ""33.56132507"", ""28.81103516"", ""31.36987305"", ""28.93535233"", ""28.15360451"", ""28.14715576"", ""27.17488098"", ""28.09119225""]",2,TrendAELG,LG,Symlet3,False,,
lg_vae_search_r2_baseline,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,1,43,21.783588,3.094454,93687.734375,838473089024.000000,nan,1.321197,12.349977,6682728,1.37,15,False,False,ReLU,MAX_EPOCHS,25.32302666,26.59681129,31.88224411,13,1.050301,False,"[""56.86552429"", ""51.69084549"", ""37.13350677"", ""37.89392853"", ""32.95547485"", ""26.94296837"", ""28.24641418"", ""27.76999474"", ""27.50461769"", ""26.78356552"", ""26.60701561"", ""26.13595390"", ""26.06728745"", ""25.32302666"", ""26.59681129""]",2,TrendAELG,LG,Symlet3,False,,
lg_vae_search_r2_baseline,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Tourism-Yearly,1,4,8,16,1,True,2,44,23.877907,3.449375,147641.937500,2071714725888.000000,nan,1.618919,26.156601,6682728,0.85,15,False,False,ReLU,MAX_EPOCHS,27.49756622,27.99835205,35.83072662,8,1.018212,False,"[""43.77414703"", ""60.41597748"", ""44.49133682"", ""45.69607162"", ""39.24691772"", ""30.91777229"", ""34.00446320"", ""32.89869690"", ""27.49756622"", ""28.91500664"", ""29.35202408"", ""27.74566078"", ""30.20587921"", ""31.40085411"", ""27.99835205""]",2,TrendAELG,LG,Symlet3,False,,
lg_vae_search_r2_baseline,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Tourism-Yearly,1,4,8,2,3,True,0,42,28.592577,5.738938,197382.859375,4171757780992.000000,nan,2.926240,130.326843,2174741,0.38,15,False,False,ReLU,MAX_EPOCHS,32.86782074,32.86782074,41.32283401,14,1.000000,False,"[""55.05653763"", ""92.66210175"", ""85.27195740"", ""53.92142487"", ""38.77134323"", ""39.77092361"", ""36.59892654"", ""42.38668823"", ""46.49397278"", ""46.45541763"", ""49.44909286"", ""47.40501785"", ""41.64720154"", ""34.99425507"", ""32.86782074""]",2,TrendAELG+SeasonalityAELG,LG,,False,,
